FECHA_DESEMBOLSO,PRODUCTO,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,IFI,TIPO_IFI,MONTO_CREDITO,MONTO_CUOTA_INICIAL,PLAZOS,TASA,MONTO_VALOR_VIVIENDA,FECHA_CORTE
20221021,NCMV,LIMA,LIMA,SAN MIGUEL,150136,CREDITO,BANCO,232400.00,88800.00,240,8.70,332000.00,20230526
20221021,NCMV,LIMA,LIMA,LA VICTORIA,150115,CREDITO,BANCO,334206.00,37134.00,240,8.40,371340.00,20230526
20221021,NCMV,LIMA,LIMA,SURQUILLO,150141,CREDITO,BANCO,417000.00,47200.00,300,6.75,464200.00,20230526
20221021,NCMV,LIMA,LIMA,SURQUILLO,150141,CREDITO,BANCO,417780.00,46420.00,300,9.33,464200.00,20230526
20221021,NCMV,LIMA,LIMA,MAGDALENA DEL MAR,150120,CREDITO,BANCO,266400.00,36960.00,240,9.69,314160.00,20230526
20221024,NCMV,LIMA,LIMA,JESUS MARIA,150113,INTERBANK,BANCO,305731.25,76429.00,300,8.46,382145.00,20230526
20221024,NCMV,LIMA,LIMA,PUEBLO LIBRE,150121,INTERBANK,BANCO,263700.00,31100.00,240,9.28,311000.00,20230526
20221024,NCMV,LIMA,LIMA,EL AGUSTINO,150111,INTERBANK,BANCO,189315.46,50840.00,240,8.37,254200.00,20230526
20221024,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,260910.00,30790.00,240,8.40,307900.00,20230526
20221024,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,197730.00,23770.00,120,8.69,237700.00,20230526
20221021,NCMV,LIMA,LIMA,BARRANCO,150104,CREDITO,BANCO,348800.00,87200.00,300,8.59,436000.00,20230526
20221021,NCMV,LIMA,LIMA,BRENIA,150105,BANBIF,BANCO,349000.00,101000.00,240,8.70,450000.00,20230526
20221021,NCMV,LIMA,LIMA,SAN ISIDRO,150131,BANBIF,BANCO,259084.00,48571.00,240,8.50,323855.00,20230526
20221021,NCMV,LIMA,LIMA,LA VICTORIA,150115,SCOTIABANK,BANCO,240480.00,64720.00,240,9.10,316000.00,20230526
20221021,NCMV,LIMA,LIMA,BRENIA,150105,CONTINENTAL,BANCO,269100.00,37800.00,240,7.35,323100.00,20230526
20221021,NCMV,LIMA,LIMA,SURQUILLO,150141,CONTINENTAL,BANCO,285712.00,37768.00,300,7.80,339680.00,20230526
20221021,NCMV,LIMA,LIMA,BRENIA,150105,CONTINENTAL,BANCO,257700.00,70000.00,291,7.35,343900.00,20230526
20221021,NCMV,LIMA,LIMA,BRENIA,150105,CONTINENTAL,BANCO,293310.00,34390.00,300,7.35,343900.00,20230526
20221021,NCMV,LIMA,LIMA,JESUS MARIA,150113,CONTINENTAL,BANCO,288000.00,105000.00,240,8.60,393000.00,20230526
20221021,NCMV,LIMA,LIMA,PUEBLO LIBRE,150121,CONTINENTAL,BANCO,317660.00,100000.00,209,8.30,417660.00,20230526
20221021,NCMV,LIMA,LIMA,EL AGUSTINO,150111,INTERBANK,BANCO,204810.20,35000.00,240,8.69,256000.00,20230526
20221021,NCMV,LIMA,LIMA,JESUS MARIA,150113,INTERBANK,BANCO,336677.82,37407.50,240,9.02,374068.52,20230526
20221021,NCMV,LIMA,LIMA,BRENIA,150105,INTERBANK,BANCO,255576.75,29596.00,300,9.34,295960.00,20230526
20221021,NCMV,LIMA,LIMA,CHORRILLOS,150108,INTERBANK,BANCO,236221.40,63102.40,240,9.45,315512.00,20230526
20221024,NCMV,LIMA,LIMA,EL AGUSTINO,150111,INTERBANK,BANCO,200811.01,50000.00,180,8.37,264800.00,20230526
20221005,NCMV,LIMA,LIMA,LINCE,150116,CREDITO,BANCO,277200.00,32000.00,240,9.39,320000.00,20230526
20221005,NCMV,LIMA,LIMA,LINCE,150116,CREDITO,BANCO,336996.00,59470.00,156,8.40,396466.00,20230526
20221005,NCMV,LIMA,LIMA,EL AGUSTINO,150111,BANBIF,BANCO,270000.00,100000.00,180,8.90,370000.00,20230526
20221005,NCMV,LIMA,LIMA,LA VICTORIA,150115,BANBIF,BANCO,410707.96,47300.94,240,8.30,458008.90,20230526
20221005,NCMV,LIMA,LIMA,BRENIA,150105,BANBIF,BANCO,238950.00,28350.00,240,9.75,283500.00,20230526
20221028,NCMV,CALLAO,CALLAO,CALLAO,070101,INTERBANK,BANCO,220421.00,26050.00,300,8.93,260500.00,20230526
20221028,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,218340.00,26060.00,120,8.69,260600.00,20230526
20221028,NCMV,LIMA,LIMA,MAGDALENA DEL MAR,150120,CREDITO,BANCO,290430.00,34070.00,240,9.19,340700.00,20230526
20221028,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,196220.00,33880.00,180,8.69,246300.00,20230526
20221028,NCMV,CALLAO,CALLAO,BELLAVISTA,070102,BANCO PICHINCHA,BANCO,248400.00,29400.00,240,8.70,294000.00,20230526
20221028,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,185780.00,63420.00,180,8.59,265400.00,20230526
20221028,NCMV,ICA,ICA,SUBTANJALLA,110112,CONTINENTAL,BANCO,203352.50,24394.72,240,9.50,243947.22,20230526
20221028,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,211230.00,25270.00,240,8.59,252700.00,20230526
20221028,NCMV,LIMA,LIMA,BRENIA,150105,CONTINENTAL,BANCO,330098.80,36678.00,300,9.50,366776.80,20230526
20221024,NCMV,LIMA,LIMA,MAGDALENA DEL MAR,150120,CREDITO,BANCO,242200.00,64600.00,180,8.49,323000.00,20230526
20221024,NCMV,LIMA,LIMA,SANTIAGO DE SURCO,150140,CREDITO,BANCO,292052.58,34250.28,300,8.80,342502.86,20230526
20221024,NCMV,LIMA,LIMA,COMAS,150110,CREDITO,BANCO,203950.00,38850.00,240,8.45,259000.00,20230526
20221024,NCMV,LIMA,LIMA,SURQUILLO,150141,CREDITO,BANCO,249198.00,29489.00,240,8.49,294887.00,20230526
20221024,NCMV,AREQUIPA,AREQUIPA,AREQUIPA,040101,CREDITO,BANCO,265151.70,31261.30,264,8.80,312613.00,20230526
20221024,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,185160.00,50340.00,180,8.40,251700.00,20230526
20221024,NCMV,LIMA,LIMA,BARRANCO,150104,CREDITO,BANCO,337680.00,64320.00,240,8.40,402000.00,20230526
20221024,NCMV,LIMA,LIMA,SAN MIGUEL,150136,CREDITO,BANCO,378900.00,42100.00,240,9.50,421000.00,20230526
20221024,NCMV,LIMA,LIMA,ATE,150103,CREDITO,BANCO,362737.50,64012.50,240,8.95,426750.00,20230526
20221024,NCMV,LIMA,LIMA,SAN MIGUEL,150136,CREDITO,BANCO,272800.00,80000.00,240,8.40,352800.00,20230526
20221024,NCMV,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,130111,CREDITO,BANCO,189800.00,51500.00,300,8.80,257500.00,20230526
20221025,NCMV,LIMA,LIMA,LIMA,150101,INTERBANK,BANCO,235359.00,27951.00,276,8.79,279510.00,20230526
20221025,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,214200.00,25600.00,240,8.69,256000.00,20230526
20221025,NCMV,LIMA,LIMA,LIMA,150101,CREDITO,BANCO,256716.00,30324.00,240,9.95,303240.00,20230526
20221025,NCMV,LIMA,LIMA,SAN MIGUEL,150136,CREDITO,BANCO,354104.10,39344.90,240,8.89,393449.00,20230526
20221028,NCMV,LIMA,LIMA,BARRANCO,150104,CONTINENTAL,BANCO,291900.00,125100.00,252,9.10,417000.00,20230526
20221028,NCMV,LIMA,LIMA,SURQUILLO,150141,CONTINENTAL,BANCO,282700.00,45000.00,240,8.70,343900.00,20230526
20221028,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,225600.00,50000.00,240,8.59,291800.00,20230526
20221028,NCMV,LIMA,LIMA,MAGDALENA DEL MAR,150120,CONTINENTAL,BANCO,277956.00,38100.00,240,11.30,332256.00,20230526
20221028,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,200200.00,42500.00,240,8.85,258900.00,20230526
20221028,NCMV,LIMA,LIMA,SAN MIGUEL,150136,CONTINENTAL,BANCO,355500.00,39500.00,300,8.80,395000.00,20230526
20221028,NCMV,LIMA,LIMA,BARRANCO,150104,CONTINENTAL,BANCO,355000.00,70000.00,240,9.10,425000.00,20230526
20221028,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,198990.00,23910.00,300,7.20,239100.00,20230526
20221028,NCMV,LIMA,LIMA,SAN JUAN DE LURIGANCHO,150132,INTERBANK,BANCO,175000.00,63200.00,180,9.89,249000.00,20230526
20221028,NCMV,LIMA,LIMA,PUEBLO LIBRE,150121,INTERBANK,BANCO,320016.00,100000.00,180,9.05,420000.00,20230526
20221028,NCMV,LIMA,LIMA,SAN MIGUEL,150136,INTERBANK,BANCO,240292.20,28497.80,192,8.66,284978.00,20230526
20221028,NCMV,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,INTERBANK,BANCO,233200.00,40000.00,240,9.65,284000.00,20230526
20221028,NCMV,LIMA,LIMA,PUEBLO LIBRE,150121,INTERBANK,BANCO,373080.65,53607.00,240,8.44,426669.00,20230526
20221028,NCMV,LIMA,LIMA,LIMA,150101,INTERBANK,BANCO,316015.80,79000.00,240,9.14,395000.00,20230526
20221028,NCMV,LIMA,LIMA,PUEBLO LIBRE,150121,INTERBANK,BANCO,236553.80,63186.00,240,8.64,315928.00,20230526
20221005,NCMV,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,130111,SCOTIABANK,BANCO,396000.00,44000.00,300,9.10,440000.00,20230526
20221005,NCMV,LIMA,LIMA,MAGDALENA DEL MAR,150120,CREDITO,BANCO,258300.00,30500.00,216,9.00,305000.00,20230526
20221005,NCMV,LIMA,LIMA,LIMA,150101,CREDITO,BANCO,260406.28,86802.09,120,8.40,347208.37,20230526
20221005,NCMV,LIMA,LIMA,SAN ISIDRO,150131,CREDITO,BANCO,271935.00,32015.00,240,8.40,320150.00,20230526
20221005,NCMV,LIMA,LIMA,SURQUILLO,150141,CREDITO,BANCO,278700.00,40000.00,300,7.97,334900.00,20230526
20221005,NCMV,LIMA,LIMA,PUEBLO LIBRE,150121,CREDITO,BANCO,235680.00,58920.00,240,9.50,294600.00,20230526
20221017,NCMV,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,BANBIF,BANCO,192500.00,71700.00,240,9.75,275000.00,20230526
20221012,NCMV,LIMA,LIMA,SAN MIGUEL,150136,BANBIF,BANCO,238000.00,91200.00,240,9.00,340000.00,20230526
20221005,NCMV,LIMA,LIMA,SAN MIGUEL,150136,INTERBANK,BANCO,245911.25,30216.00,180,8.82,292315.00,20230526
20221005,NCMV,LIMA,LIMA,CHORRILLOS,150108,INTERBANK,BANCO,226411.30,50000.00,240,8.69,292600.00,20230526
20221005,NCMV,LIMA,LIMA,BARRANCO,150104,INTERBANK,BANCO,344017.20,86000.00,216,8.88,430000.00,20230526
20221028,NCMV,CALLAO,CALLAO,CALLAO,070101,CONTINENTAL,BANCO,183169.99,23130.00,288,9.70,231299.99,20230526
20221028,NCMV,LIMA,LIMA,COMAS,150110,EDPYME MICASITA,EDPYME,87500.00,48500.00,180,9.80,161000.00,20230526
20221028,NCMV,ICA,ICA,ICA,110101,EDPYME MICASITA,EDPYME,163983.28,21016.72,144,9.50,210000.00,20230526
20221028,NCMV,ICA,ICA,ICA,110101,EDPYME MICASITA,EDPYME,122375.00,32625.00,180,9.50,180000.00,20230526
20221028,NCMV,ICA,ICA,ICA,110101,EDPYME MICASITA,EDPYME,130900.00,24600.00,240,9.50,180500.00,20230526
20221028,NCMV,LIMA,LIMA,RIMAC,150128,SCOTIABANK,BANCO,160400.00,30000.00,240,9.60,210000.00,20230526
20221028,NCMV,AYACUCHO,LA MAR,SAN MIGUEL,050501,CREDITO,BANCO,149620.00,40000.00,240,8.99,214620.00,20230526
20221028,NCMV,PIURA,SULLANA,MIGUEL CHECA,200606,CMAC HUANCAYO,CMAC,55000.00,12000.00,120,15.07,92700.00,20230526
20221028,NCMV,AREQUIPA,AREQUIPA,SACHACA,040117,CMAC AREQUIPA,CMAC,98469.31,36616.21,240,14.35,154685.52,20230526
20221005,NCMV,LIMA,LIMA,SAN MIGUEL,150136,INTERBANK,BANCO,272713.60,32100.00,300,9.13,321000.00,20230526
20221005,NCMV,LIMA,LIMA,CHORRILLOS,150108,INTERBANK,BANCO,289250.75,33937.36,240,8.50,339373.66,20230526
20221005,NCMV,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,CREDITO,BANCO,202500.00,76700.00,120,9.50,290000.00,20230526
20221005,NCMV,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,CREDITO,BANCO,233640.00,27160.00,240,9.50,271600.00,20230526
20221005,NCMV,LIMA,LIMA,CHORRILLOS,150108,CREDITO,BANCO,293220.00,34380.00,240,8.30,343800.00,20230526
20221019,NCMV,LIMA,LIMA,MAGDALENA DEL MAR,150120,CREDITO,BANCO,233100.00,47000.00,168,8.80,296300.00,20230526
20221019,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,203800.00,25000.00,180,8.40,245000.00,20230526
20221019,NCMV,CALLAO,CALLAO,CALLAO,070101,CREDITO,BANCO,282285.00,33165.00,240,8.40,331650.00,20230526
20221019,NCMV,AREQUIPA,AREQUIPA,AREQUIPA,040101,CREDITO,BANCO,256800.00,31318.00,264,8.80,304318.00,20230526
20221019,NCMV,LIMA,LIMA,LIMA,150101,CREDITO,BANCO,269200.00,31800.00,240,8.40,317200.00,20230526
20221028,NCMV,CALLAO,CALLAO,BELLAVISTA,070102,INTERBANK,BANCO,266054.20,31360.10,240,8.79,313601.00,20230526
20221028,NCMV,CALLAO,CALLAO,CALLAO,070101,INTERBANK,BANCO,205670.25,24420.00,240,8.56,244200.00,20230526
20221028,NCMV,LIMA,LIMA,JESUS MARIA,150113,INTERBANK,BANCO,178314.90,44142.00,240,8.58,238648.00,20230526
20221028,NCMV,LIMA,LIMA,LA VICTORIA,150115,INTERBANK,BANCO,206310.30,31603.00,240,8.56,254103.00,20230526
20221028,NCMV,LIMA,LIMA,LIMA,150101,INTERBANK,BANCO,373029.65,50866.00,240,8.43,423877.00,20230526
20221028,NCMV,LIMA,LIMA,SAN MIGUEL,150136,CREDITO,BANCO,258328.00,68632.00,240,8.80,343160.00,20230526
20221028,NCMV,LIMA,LIMA,BRENIA,150105,CREDITO,BANCO,392490.00,43610.00,240,8.40,436100.00,20230526
20221028,NCMV,LIMA,LIMA,SAN ISIDRO,150131,CREDITO,BANCO,388000.00,76200.00,240,8.51,464200.00,20230526
20221028,NCMV,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,CREDITO,BANCO,199800.00,24000.00,240,10.09,240000.00,20230526
20221028,NCMV,LIMA,LIMA,MAGDALENA DEL MAR,150120,CREDITO,BANCO,283050.00,33250.00,240,8.60,332500.00,20230526
20221012,NCMV,PIURA,PIURA,PIURA,200101,CREDITO,BANCO,119630.00,16070.00,228,8.40,160700.00,20230526
20221012,NCMV,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,130111,BANCO PICHINCHA,BANCO,100100.00,13500.00,300,9.80,135000.00,20230526
20221012,NCMV,ICA,ICA,ICA,110101,BANCO PICHINCHA,BANCO,74907.50,31192.50,120,10.50,132900.00,20230526
20221012,NCMV,ICA,ICA,ICA,110101,BANCO PICHINCHA,BANCO,101216.00,22632.00,240,10.50,148848.00,20230526
20221012,NCMV,PIURA,PIURA,CASTILLA,200104,CREDITO,BANCO,170925.00,34575.00,210,8.40,230500.00,20230526
20221027,NCMV,PUNO,SAN ROMAN,JULIACA,211101,CREDITO,BANCO,119400.00,40100.00,120,10.09,184500.00,20230526
20221027,NCMV,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,CREDITO,BANCO,136460.00,27540.00,180,9.90,183600.00,20230526
20221027,NCMV,LA LIBERTAD,TRUJILLO,HUANCHACO,130104,CREDITO,BANCO,104200.00,22800.00,180,9.19,152000.00,20230526
20221027,NCMV,ICA,ICA,LA TINGUINIA,110102,CREDITO,BANCO,58600.00,20000.00,180,10.80,100000.00,20230526
20221027,NCMV,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,140105,CREDITO,BANCO,101400.00,31600.00,120,8.40,158000.00,20230526
20221028,NCMV,ICA,ICA,SUBTANJALLA,110112,CMAC ICA,CMAC,98200.00,20000.00,180,11.70,141900.00,20230526
20221028,NCMV,ICA,CHINCHA,SUNAMPE,110210,CMAC ICA,CMAC,110400.00,15000.00,60,12.00,145000.00,20230526
20221028,NCMV,ICA,CHINCHA,GROCIO PRADO,110206,CMAC ICA,CMAC,103700.00,13900.00,120,12.00,139000.00,20230526
20221028,NCMV,LIMA,LIMA,COMAS,150110,EDPYME MICASITA,EDPYME,65192.00,22998.00,240,9.50,114990.00,20230526
20221028,NCMV,ICA,ICA,ICA,110101,EDPYME MICASITA,EDPYME,137865.52,19137.48,216,9.50,182003.00,20230526
20221108,NCMV,LIMA,LIMA,CHORRILLOS,150108,SCOTIABANK,BANCO,333000.00,37000.00,180,9.10,370000.00,20230526
20221108,NCMV,LIMA,LIMA,SAN MARTIN DE PORRES,150135,BANBIF,BANCO,238329.00,85941.00,240,8.35,340470.00,20230526
20221108,NCMV,PIURA,PIURA,PIURA,200101,SCOTIABANK,BANCO,251839.58,29182.18,240,9.10,291821.76,20230526
20221108,NCMV,LIMA,LIMA,SAN MIGUEL,150136,SCOTIABANK,BANCO,257500.00,48300.00,300,8.60,322000.00,20230526
20221129,NCMV,LIMA,LIMA,LA VICTORIA,150115,CREDITO,BANCO,289262.00,33941.00,240,8.50,339403.00,20230526
20221129,NCMV,LIMA,LIMA,PUEBLO LIBRE,150121,CREDITO,BANCO,329400.00,36600.00,240,8.99,366000.00,20230526
20221129,NCMV,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,CREDITO,BANCO,189200.00,40000.00,240,9.90,240000.00,20230526
20221129,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,208710.00,24990.00,240,8.70,249900.00,20230526
20221129,NCMV,LIMA,LIMA,PUEBLO LIBRE,150121,CREDITO,BANCO,300000.00,100000.00,240,9.33,400000.00,20230526
20221130,NCMV,LIMA,LIMA,PUEBLO LIBRE,150121,INTERBANK,BANCO,260580.00,70000.00,240,8.39,343687.00,20230526
20221130,NCMV,LIMA,LIMA,LINCE,150116,INTERBANK,BANCO,400220.00,59800.00,156,8.68,460000.00,20230526
20221130,NCMV,LIMA,LIMA,PUEBLO LIBRE,150121,INTERBANK,BANCO,209703.45,40106.00,144,8.39,263519.00,20230526
20221130,NCMV,LIMA,LIMA,PUEBLO LIBRE,150121,INTERBANK,BANCO,284582.20,87212.00,240,8.64,371780.00,20230526
20221130,NCMV,LIMA,LIMA,SAN MIGUEL,150136,INTERBANK,BANCO,281218.05,120516.00,180,8.25,401720.00,20230526
20221116,NCMV,PIURA,PIURA,PIURA,200101,CREDITO,BANCO,145000.00,30000.00,240,9.19,200000.00,20230526
20221116,NCMV,PIURA,PIURA,CASTILLA,200104,CREDITO,BANCO,163691.00,33299.00,120,8.99,221990.00,20230526
20221116,NCMV,PIURA,PIURA,PIURA,200101,CREDITO,BANCO,112700.00,15300.00,180,9.19,153000.00,20230526
20221116,NCMV,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,140105,CREDITO,BANCO,98192.00,30798.00,120,9.19,153990.00,20230526
20221116,NCMV,LIMA,LIMA,ATE,150103,COMERCIO,BANCO,106400.00,54000.00,240,10.10,180000.00,20230526
20221128,NCMV,LIMA,LIMA,CARABAYLLO,150106,SCOTIABANK,BANCO,68600.00,30000.00,240,10.90,120000.00,20230526
20221128,NCMV,CALLAO,CALLAO,CALLAO,070101,SCOTIABANK,BANCO,169400.00,21000.00,300,9.60,210000.00,20230526
20221128,NCMV,ICA,CHINCHA,GROCIO PRADO,110206,SCOTIABANK,BANCO,68600.00,10000.00,240,10.50,100000.00,20230526
20221128,NCMV,LAMBAYEQUE,CHICLAYO,LA VICTORIA,140106,INTERBANK,BANCO,82793.00,46197.00,120,10.22,153990.00,20230526
20221128,NCMV,LIMA,LIMA,COMAS,150110,BANCO PICHINCHA,BANCO,72190.00,11000.00,240,8.50,109990.00,20230526
20221130,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,139700.00,55000.00,240,8.00,219700.00,20230526
20221130,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,81461.00,12029.00,120,8.85,120290.00,20230526
20221130,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,86141.00,12549.00,300,8.60,125490.00,20230526
20221130,NCMV,AREQUIPA,AREQUIPA,YURA,040128,CONTINENTAL,BANCO,96500.00,16045.00,216,8.80,139345.00,20230526
20221130,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,163280.00,20920.00,270,7.99,209200.00,20230526
20221117,NCMV,LIMA,LIMA,BARRANCO,150104,CREDITO,BANCO,342817.40,100000.00,240,8.39,442817.40,20230526
20221128,NCMV,LAMBAYEQUE,CHICLAYO,LA VICTORIA,140106,INTERBANK,BANCO,86991.50,41998.50,120,10.40,153990.00,20230526
20221128,NCMV,JUNIN,SATIPO,RIO NEGRO,120607,CMAC HUANCAYO,CMAC,34797.07,14896.00,60,12.05,75393.07,20230526
20221128,NCMV,LAMBAYEQUE,CHICLAYO,MONSEFU,140108,CMAC HUANCAYO,CMAC,92200.00,20283.73,120,9.99,133883.73,20230526
20221128,NCMV,JUNIN,SATIPO,MAZAMARI,120604,CMAC HUANCAYO,CMAC,68000.00,7600.00,120,12.05,97000.00,20230526
20221128,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,83010.00,46290.00,120,9.19,154300.00,20230526
20221128,NCMV,LIMA,LIMA,COMAS,150110,BANCO PICHINCHA,BANCO,119900.00,16100.00,240,9.50,161000.00,20230526
20221128,NCMV,ICA,ICA,ICA,110101,BANCO PICHINCHA,BANCO,103853.00,14317.00,240,11.50,143170.00,20230526
20221128,NCMV,PIURA,PIURA,26 DE OCTUBRE,200115,BANCO PICHINCHA,BANCO,87700.00,48300.00,240,9.50,161000.00,20230526
20221128,NCMV,LIMA,LIMA,LA VICTORIA,150115,BANCO PICHINCHA,BANCO,167000.00,25000.00,300,8.90,217000.00,20230526
20221128,NCMV,LA LIBERTAD,TRUJILLO,HUANCHACO,130104,BANCO PICHINCHA,BANCO,59244.00,36876.00,180,10.70,122920.00,20230526
20221128,NCMV,LIMA,LIMA,COMAS,150110,BANCO PICHINCHA,BANCO,119900.00,16100.00,240,8.50,161000.00,20230526
20221128,NCMV,LIMA,LIMA,COMAS,150110,BANCO PICHINCHA,BANCO,58190.00,25000.00,300,8.50,109990.00,20230526
20221128,NCMV,ICA,PISCO,SAN CLEMENTE,110507,CONTINENTAL,BANCO,36225.95,7329.05,240,10.50,69255.00,20230526
20221128,NCMV,LIMA,LIMA,SAN MARTIN DE PORRES,150135,CONTINENTAL,BANCO,134170.00,18100.00,180,8.59,177270.00,20230526
20221128,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,88890.00,48810.00,300,8.60,162700.00,20230526
20221123,NCMV,PIURA,PIURA,CASTILLA,200104,CREDITO,BANCO,105891.00,23099.00,120,9.19,153990.00,20230526
20221124,NCMV,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,140105,CREDITO,BANCO,119323.00,25470.00,120,9.19,169793.00,20230526
20221124,NCMV,LIMA,LIMA,SAN MARTIN DE PORRES,150135,BANBIF,BANCO,151330.00,21259.00,300,8.50,197589.00,20230526
20221124,NCMV,LIMA,LIMA,SAN JUAN DE LURIGANCHO,150132,BANBIF,BANCO,175400.00,35000.00,300,10.25,230000.00,20230526
20221124,NCMV,LIMA,LIMA,LURIGANCHO,150118,BANBIF,BANCO,120000.00,27400.00,240,8.50,172400.00,20230526
20221130,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,177160.00,67440.00,240,8.60,260800.00,20230526
20221130,NCMV,LIMA,LIMA,SURQUILLO,150141,CONTINENTAL,BANCO,273245.00,100000.00,240,8.70,373245.00,20230526
20221130,NCMV,LIMA,LIMA,EL AGUSTINO,150111,INTERBANK,BANCO,239051.95,28360.00,204,8.59,283600.00,20230526
20221130,NCMV,LIMA,LIMA,JESUS MARIA,150113,INTERBANK,BANCO,323976.15,100000.00,168,8.26,423960.00,20230526
20221130,NCMV,LIMA,LIMA,PUEBLO LIBRE,150121,INTERBANK,BANCO,346506.30,38499.00,300,8.35,384988.00,20230526
20221124,NCMV,PIURA,PIURA,26 DE OCTUBRE,200115,BANBIF,BANCO,88020.00,18180.00,60,10.85,133000.00,20230526
20221124,NCMV,LIMA,LIMA,PUENTE PIEDRA,150125,CMAC CUSCO,CMAC,48300.00,6000.00,72,12.42,80000.00,20230526
20221124,NCMV,LIMA,LIMA,COMAS,150110,BANCO PICHINCHA,BANCO,90110.00,12990.00,240,8.50,129900.00,20230526
20221124,NCMV,LIMA,LIMA,COMAS,150110,BANCO PICHINCHA,BANCO,116000.00,20000.00,300,8.50,161000.00,20230526
20221124,NCMV,LIMA,LIMA,COMAS,150110,BANCO PICHINCHA,BANCO,63200.00,30000.00,300,8.50,120000.00,20230526
20221117,NCMV,LIMA,LIMA,BARRANCO,150104,CREDITO,BANCO,254414.00,47756.00,180,9.39,318370.00,20230526
20221117,NCMV,LIMA,LIMA,SAN ISIDRO,150131,SCOTIABANK,BANCO,290745.00,34105.00,180,7.70,341050.00,20230526
20221117,NCMV,LIMA,LIMA,LA VICTORIA,150115,SCOTIABANK,BANCO,369760.00,50000.00,300,7.70,419760.00,20230526
20221118,NCMV,CALLAO,CALLAO,LA PERLA,070104,CONTINENTAL,BANCO,222030.00,26470.00,240,8.70,264700.00,20230526
20221118,NCMV,PIURA,PIURA,CASTILLA,200104,CREDITO,BANCO,183888.00,62600.00,168,8.99,262688.00,20230526
20221116,NCMV,LIMA,LIMA,LIMA,150101,CREDITO,BANCO,237433.63,44758.87,240,8.50,298392.50,20230526
20221116,NCMV,CALLAO,CALLAO,BELLAVISTA,070102,CREDITO,BANCO,220622.45,41792.55,240,8.69,278615.00,20230526
20221116,NCMV,LIMA,LIMA,JESUS MARIA,150113,SCOTIABANK,BANCO,223200.00,35000.00,240,8.10,274400.00,20230526
20221116,NCMV,LIMA,LIMA,SAN ISIDRO,150131,SCOTIABANK,BANCO,228837.00,81873.00,300,8.60,326910.00,20230526
20221117,NCMV,LIMA,LIMA,EL AGUSTINO,150111,INTERBANK,BANCO,214480.70,25630.00,240,8.44,256300.00,20230526
20221117,NCMV,LIMA,LIMA,LA VICTORIA,150115,INTERBANK,BANCO,193243.40,36960.60,180,10.27,246404.00,20230526
20221117,NCMV,LIMA,LIMA,EL AGUSTINO,150111,INTERBANK,BANCO,319455.95,79860.00,240,8.43,399300.00,20230526
20221117,NCMV,AREQUIPA,AREQUIPA,CERRO COLORADO,040104,INTERBANK,BANCO,256607.80,29400.00,240,8.56,300000.00,20230526
20221128,NCMV,ICA,PISCO,SAN CLEMENTE,110507,CONTINENTAL,BANCO,35656.80,7898.20,240,9.30,69255.00,20230526
20221128,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,100000.00,29000.00,300,8.60,154000.00,20230526
20221128,NCMV,LIMA,CANIETE,MALA,150509,CONTINENTAL,BANCO,73077.50,16672.50,240,9.50,111150.00,20230526
